Protein Id,Gene Symbol,Description,Number of peptides,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,Id,Average norm WT,Average norm G12D,Average norm G12D/Average norm WT
sp|P83510|TNIK_MOUSE,Tnik,TNIK_MOUSE Traf2 and NCK-interacting protein kinase,12,9.25744,9.23521,9.41707,8.04841,8.39177,11.0267,12.1499,12.2068,10.3757,9.89103,2319,8.86998,11.130026,1.254797192
sp|Q9JM52|MINK1_MOUSE,Mink1,MINK1_MOUSE Misshapen-like kinase 1,4,8.49603,8.94933,8.87432,8.27458,8.19394,11.7838,12.1856,11.0897,10.8503,11.3025,2320,8.55764,11.44238,1.337095274
tr|E9PVG7|E9PVG7_MOUSE,Map4k4,E9PVG7_MOUSE Mitogen-activated protein kinase kinase kinase kinase 4,6,10.0121,9.20679,10.7907,8.06855,8.76815,10.7892,11.94,10.6249,10.4686,9.33097,2321,9.369258,10.630734,1.134639904
sp|P11688|ITA5_MOUSE,Itga5,ITA5_MOUSE Integrin alpha-5,18,8.3145,8.57701,8.48135,11.6906,12.3347,8.60778,10.4305,9.09516,10.4216,12.0468,2322,9.879632,10.120368,1.024366899
sp|Q6Q899|DDX58_MOUSE,Ddx58,DDX58_MOUSE Probable ATP-dependent RNA helicase DDX58,28,11.2525,11.718,11.9191,9.3866,10.738,9.44736,9.31907,9.5333,8.44197,8.24418,2323,11.00284,8.997176,0.817713972
tr|Q91X76|Q91X76_MOUSE,Nt5dc2,Q91X76_MOUSE 5'-nucleotidase domain containing 2,2,10.0932,8.49802,10.1905,8.16803,8.61539,11.9344,11.8821,11.4809,9.97352,9.16401,2324,9.113028,10.886986,1.194661752
sp|Q8R1S0|COQ6_MOUSE,Coq6,COQ6_MOUSE Ubiquinone biosynthesis monooxygenase COQ6,6,10.1465,10.4214,10.1082,10.4627,10.3898,9.66025,9.46795,9.80492,9.8258,9.71242,2325,10.30572,9.694268,0.940668677
sp|Q9JMD0|ZN207_MOUSE,Znf207,ZN207_MOUSE BUB3-interacting and GLEBS motif-containing protein ZNF207,8,9.35346,10.501,10.0702,9.74537,9.82603,10.3593,10.0124,11.0486,9.54318,9.54043,2326,9.899212,10.100782,1.020362227
sp|Q9JMD0-3|ZN207_MOUSE,Znf207,ZN207_MOUSE Isoform 3 of BUB3-interacting and GLEBS motif-containing protein ZNF207,2,8.5591,10.0373,11.4115,9.17293,8.47267,8.9603,10.5182,11.9415,8.96502,11.9615,2327,9.5307,10.469304,1.098482168
sp|P29391|FRIL1_MOUSE,Ftl1,FRIL1_MOUSE Ferritin light chain 1,11,11.0734,9.44741,10.5473,9.92757,10.4128,9.13186,9.18882,9.40806,9.71678,11.1461,2328,10.281696,9.718324,0.945206316
sp|Q9CQN7|RM41_MOUSE,Mrpl41,"RM41_MOUSE 39S ribosomal protein L41, mitochondrial",7,9.26017,10.4494,10.0887,9.34343,8.52385,10.6776,10.4718,11.2924,9.74109,10.1516,2329,9.53311,10.466898,1.097952085
sp|Q80XL6|ACD11_MOUSE,Acad11,ACD11_MOUSE Acyl-CoA dehydrogenase family member 11,16,10.3514,10.0123,9.46913,12.6028,11.586,8.71434,8.01986,8.339,9.60523,11.2999,2330,10.804326,9.195666,0.851109639
sp|Q9CQJ4|RING2_MOUSE,Rnf2,RING2_MOUSE E3 ubiquitin-protein ligase RING2,2,10.1647,10.2798,10.1338,8.13886,8.92882,11.004,11.3908,11.3091,10.3464,8.30359,2331,9.529196,10.470778,1.098810225
sp|O35730|RING1_MOUSE,Ring1,RING1_MOUSE E3 ubiquitin-protein ligase RING1,3,9.66817,10.3338,10.6469,9.56747,9.2508,10.1526,10.1464,10.809,9.79872,9.62616,2332,9.893428,10.106576,1.021544403
sp|Q9CXJ4|ABCB8_MOUSE,Abcb8,"ABCB8_MOUSE ATP-binding cassette sub-family B member 8, mitochondrial",11,9.83043,9.96081,9.6506,9.14599,9.09807,10.6325,10.7288,10.7195,10.4547,9.77859,2333,9.53718,10.462818,1.097055733
sp|Q9DBL9|ABHD5_MOUSE,Abhd5,ABHD5_MOUSE 1-acylglycerol-3-phosphate O-acyltransferase ABHD5,4,9.21563,9.21643,7.80581,9.42349,9.98625,11.8169,12.1264,10.7958,9.87444,9.73889,2334,9.129522,10.870486,1.190696074
sp|Q3UI43|BABA1_MOUSE,Babam1,BABA1_MOUSE BRISC and BRCA1-A complex member 1,4,9.74032,10.609,10.3011,10.2904,9.18082,9.28398,10.1195,10.2758,9.85283,10.3462,2335,10.024328,9.975662,0.995145211
sp|Q3U2A8|SYVM_MOUSE,Vars2,"SYVM_MOUSE Valine--tRNA ligase, mitochondrial",6,9.93786,9.87742,10.2475,9.50119,8.75501,10.117,10.7094,10.6836,10.094,10.077,2336,9.663796,10.3362,1.069579697
sp|Q80V24|VGLL4_MOUSE,Vgll4,VGLL4_MOUSE Transcription cofactor vestigial-like protein 4,5,9.74663,10.354,12.1087,8.56661,9.20319,10.3523,10.3291,10.4691,10.3331,8.53732,2337,9.995826,10.004184,1.000836149
sp|P36993|PPM1B_MOUSE,Ppm1b,PPM1B_MOUSE Protein phosphatase 1B,8,10.5019,9.96152,10.4718,10.8574,10.8774,9.30198,9.28634,8.17825,10.5334,10.03,2338,10.534004,9.465994,0.898613101
sp|P49443|PPM1A_MOUSE,Ppm1a,PPM1A_MOUSE Protein phosphatase 1A,11,9.73575,9.58641,9.93832,10.2426,10.3323,9.72041,10.1751,9.92174,10.0323,10.315,2339,9.967076,10.03291,1.006605147
sp|Q9DAW6|PRP4_MOUSE,Prpf4,PRP4_MOUSE U4/U6 small nuclear ribonucleoprotein Prp4,14,10.4993,11.1809,10.2603,9.03417,9.77459,10.1622,10.0471,10.5071,9.65775,8.87662,2340,10.149852,9.850154,0.970472673
tr|E9Q9I2|E9Q9I2_MOUSE,Dlg5,E9Q9I2_MOUSE Protein Dlg5,1,7.79386,7.87823,9.29924,7.4236,7.29854,11.8266,13.3356,13.1576,11.2527,10.734,2341,7.938694,12.0613,1.519305316
sp|P54728|RD23B_MOUSE,Rad23b,RD23B_MOUSE UV excision repair protein RAD23 homolog B,16,10.27,10.4692,10.0801,9.88654,9.55379,10.2555,9.84911,10.081,10.0746,9.4803,2342,10.051926,9.948102,0.989671233
sp|P54726|RD23A_MOUSE,Rad23a,RD23A_MOUSE UV excision repair protein RAD23 homolog A,10,10.5667,10.5828,10.3219,9.56618,9.48471,10.2342,9.91934,9.77129,9.95345,9.5994,2343,10.104458,9.895536,0.97932378
sp|Q9CZU6|CISY_MOUSE,Cs,"CISY_MOUSE Citrate synthase, mitochondrial",45,10.7015,9.92671,10.9637,11.3804,10.811,8.8665,8.84583,8.43034,10.0643,10.0097,2344,10.756662,9.243334,0.859312489
sp|O35857|TIM44_MOUSE,Timm44,TIM44_MOUSE Mitochondrial import inner membrane translocase subunit TIM44,17,10.4308,10.1132,10.2236,9.53864,9.77681,10.0975,10.0753,9.39136,10.4276,9.92518,2345,10.01661,9.983388,0.996683309
sp|Q91WM2|CECR5_MOUSE,Cecr5,CECR5_MOUSE Cat eye syndrome critical region protein 5 homolog,8,10.2695,10.5251,10.9988,10.1826,9.89422,9.7189,9.76306,9.91792,9.41756,9.31239,2346,10.374044,9.625966,0.927889452
sp|P11835|ITB2_MOUSE,Itgb2,ITB2_MOUSE Integrin beta-2,16,10.4708,9.1709,10.5788,10.1569,11.0084,10.1987,9.42875,9.28617,10.0886,9.61195,2347,10.27716,9.722834,0.946062336
sp|O70309|ITB5_MOUSE,Itgb5,ITB5_MOUSE Integrin beta-5,12,8.8403,8.17847,9.05147,9.47253,10.0222,10.3035,11.8611,11.2615,10.1078,10.9012,2348,9.112994,10.88702,1.194669941
sp|Q8CFI7|RPB2_MOUSE,Polr2b,RPB2_MOUSE DNA-directed RNA polymerase II subunit RPB2,37,9.86922,9.93485,10.428,9.11681,9.54192,10.2184,10.6447,10.6911,10.0982,9.45689,2349,9.77816,10.221858,1.045376431
sp|P22437|PGH1_MOUSE,Ptgs1,PGH1_MOUSE Prostaglandin G/H synthase 1,9,9.6261,9.83672,9.14057,11.3281,11.5044,8.88811,9.62353,9.37706,9.48377,11.1916,2350,10.287178,9.712814,0.944167001
sp|P70398|USP9X_MOUSE,Usp9x,USP9X_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X,61,9.79331,9.49169,9.95186,9.44721,9.73041,10.3148,10.4631,10.5071,10.309,9.99151,2351,9.682896,10.317102,1.065497554
tr|G3UY52|G3UY52_MOUSE,Usp9x,G3UY52_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X (Fragment),1,9.01549,9.42643,9.611,8.86889,9.24603,11.2572,10.2111,11.0543,10.9883,10.3212,2352,9.233568,10.76642,1.166008633
sp|Q3ULJ0|GPD1L_MOUSE,Gpd1l,GPD1L_MOUSE Glycerol-3-phosphate dehydrogenase 1-like protein,17,10.6091,10.5187,10.0757,10.8277,10.7577,9.44179,8.93214,8.93372,9.73651,10.1669,2353,10.55778,9.442212,0.894336878
sp|P13707|GPDA_MOUSE,Gpd1,"GPDA_MOUSE Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",18,11.2173,11.4991,11.2344,10.5199,10.1879,9.19751,8.65897,9.58315,9.04083,8.8609,2354,10.93172,9.068272,0.829537529
sp|Q8VIM9|IRGQ_MOUSE,Irgq,IRGQ_MOUSE Immunity-related GTPase family Q protein,8,9.17639,9.32618,9.91218,10.4697,10.4722,10.8328,9.59009,9.18757,10.8082,10.2248,2355,9.87133,10.128692,1.026071664
sp|Q64378|FKBP5_MOUSE,Fkbp5,FKBP5_MOUSE Peptidyl-prolyl cis-trans isomerase FKBP5,12,9.48052,10.5816,9.64797,9.36799,9.70657,9.25973,10.0088,11.6736,9.54912,10.7241,2356,9.75693,10.24307,1.049825099
sp|Q69ZR9|F208A_MOUSE,Fam208a,F208A_MOUSE Protein FAM208A,10,9.23571,9.54501,10.7218,9.1216,9.66856,9.98196,10.491,10.3663,10.4466,10.4214,2357,9.658536,10.341452,1.070705954
tr|E9Q912|E9Q912_MOUSE,Rap1gds1,E9Q912_MOUSE Protein Rap1gds1,16,9.69974,9.60469,9.82465,9.50253,9.74486,10.4084,10.4923,10.4721,10.2418,10.0089,2358,9.675294,10.3247,1.067120028
sp|P36916|GNL1_MOUSE,Gnl1,GNL1_MOUSE Guanine nucleotide-binding protein-like 1,12,9.67126,10.3463,10.1009,9.21456,9.6979,10.4386,10.2293,10.8902,9.48929,9.92173,2359,9.806184,10.193824,1.039530158
sp|Q5SYH2|TM199_MOUSE,Tmem199,TM199_MOUSE Transmembrane protein 199,2,9.80282,9.10327,9.81959,8.13987,9.87487,11.1146,10.1775,11.2801,11.0896,9.5978,2360,9.348084,10.65192,1.139476282
sp|Q60605|MYL6_MOUSE,Myl6,MYL6_MOUSE Myosin light polypeptide 6,26,8.71572,10.9571,8.62774,11.7634,11.4244,9.69337,9.42105,9.13848,9.97359,10.2851,2361,10.297672,9.702318,0.942185574
sp|P09542|MYL3_MOUSE,Myl3,MYL3_MOUSE Myosin light chain 3,6,8.89739,6.11135,5.39979,5.69928,19.6785,16.8744,11.3257,8.64968,8.47008,8.89384,2362,9.157262,10.84274,1.184059165
sp|P05977|MYL1_MOUSE,Myl1,"MYL1_MOUSE Myosin light chain 1/3, skeletal muscle isoform",3,10.0153,9.69362,8.94023,11.0668,12.5547,9.17793,9.66081,7.84157,10.7654,10.2837,2363,10.45413,9.545882,0.913120652
sp|Q8VDS8|STX18_MOUSE,Stx18,STX18_MOUSE Syntaxin-18,4,9.13628,11.0644,9.21697,8.77569,9.27033,8.89738,10.0595,12.0048,11.6165,9.95823,2364,9.492734,10.507282,1.10687627
sp|Q6PDC8|MFSD4_MOUSE,Mfsd4,MFSD4_MOUSE Major facilitator superfamily domain-containing protein 4,1,7.32757,6.34891,5.95132,6.29433,6.65882,15.4853,14.4651,14.3628,11.9506,11.1553,2365,6.51619,13.48382,2.069279748
sp|P58281|OPA1_MOUSE,Opa1,"OPA1_MOUSE Dynamin-like 120 kDa protein, mitochondrial",29,10.0957,10.2165,9.89463,10.6031,10.1505,9.53847,9.29038,9.88204,10.0191,10.3096,2366,10.192086,9.807918,0.962307225
sp|Q6PGN1|F132B_MOUSE,Fam132b,F132B_MOUSE Protein FAM132B,1,10.7148,11.8294,11.0753,10.5299,10.2963,8.42567,7.92211,9.40583,10.185,9.61565,2367,10.88914,9.110852,0.836691603
sp|Q9CPV4|GLOD4_MOUSE,Glod4,GLOD4_MOUSE Glyoxalase domain-containing protein 4,29,9.27104,10.3707,10.3545,10.1065,10.5326,10.0825,9.71893,9.91634,9.9843,9.66261,2368,10.127068,9.872936,0.974905669
sp|Q8VEB3|CE030_MOUSE,D1Ertd622e,CE030_MOUSE UNC119-binding protein C5orf30 homolog,2,9.38304,9.61896,9.7631,8.79165,9.55626,10.4253,10.9517,11.3522,10.7925,9.36535,2369,9.422602,10.57741,1.12255723
sp|P16675|PPGB_MOUSE,Ctsa,PPGB_MOUSE Lysosomal protective protein,10,11.0275,10.951,10.7956,10.8164,11.5206,9.30323,9.02695,8.73725,8.88273,8.93873,2370,11.02222,8.977778,0.814516313
sp|Q64282|IFIT1_MOUSE,Ifit1,IFIT1_MOUSE Interferon-induced protein with tetratricopeptide repeats 1,15,11.7752,16.5331,13.7191,8.55757,11.3604,8.71813,7.88124,9.13563,6.47023,5.84945,2371,12.389074,7.610936,0.614326462
tr|D3Z6F0|D3Z6F0_MOUSE,Gm14446,D3Z6F0_MOUSE Protein Gm14446,15,11.1548,16.3577,12.485,9.16717,11.3202,9.23562,7.23967,9.27132,7.03425,6.73422,2372,12.096974,7.903016,0.653305198
sp|Q9CY52|THG1_MOUSE,Thg1l,THG1_MOUSE Probable tRNA(His) guanylyltransferase,7,10.293,10.0541,10.524,9.4265,9.36466,10.2298,9.46132,10.5525,10.2644,9.82966,2373,9.932452,10.067536,1.013600267
sp|Q8BL99|DOP1_MOUSE,Dopey1,DOP1_MOUSE Protein dopey-1,5,9.51749,10.4677,9.09437,9.36989,9.96044,10.548,10.1145,10.668,10.0022,10.2574,2374,9.681978,10.31802,1.065693394
sp|Q9QXP7|C1QT1_MOUSE,C1qtnf1,C1QT1_MOUSE Complement C1q tumor necrosis factor-related protein 1,1,10.3798,5.73,8.83996,10.1227,11.8212,10.4296,10.4984,10.782,13.2731,8.12333,2375,9.378732,10.621286,1.132486353
sp|Q5S006|LRRK2_MOUSE,Lrrk2,LRRK2_MOUSE Leucine-rich repeat serine/threonine-protein kinase 2,8,9.16832,9.94068,9.92402,9.33299,9.17639,10.5737,10.4678,10.9,10.1858,10.3302,2376,9.50848,10.4915,1.103383506
sp|Q8BGS0|MAK16_MOUSE,Mak16,MAK16_MOUSE Protein MAK16 homolog,3,9.77605,9.80413,10.449,8.97324,8.27854,10.8884,10.3749,11.3477,10.2428,9.86516,2377,9.456192,10.543792,1.115014585
sp|Q9Z2I9|SUCB1_MOUSE,Sucla2,"SUCB1_MOUSE Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",25,9.80718,9.94599,10.0738,10.9295,10.5817,9.26929,9.49169,9.72472,9.79184,10.3844,2378,10.267634,9.732388,0.947870561
sp|P97823|LYPA1_MOUSE,Lypla1,LYPA1_MOUSE Acyl-protein thioesterase 1,7,9.94473,10.3309,11.5142,11.3194,11.0632,9.88876,9.03764,8.10142,9.72323,9.07649,2379,10.834486,9.165508,0.845956882
sp|Q99MV1|TDRD1_MOUSE,Tdrd1,TDRD1_MOUSE Tudor domain-containing protein 1,3,5.79581,5.9619,9.16343,9.61303,7.45281,17.7609,12.4023,9.81316,10.9491,11.0876,2380,7.597396,12.402612,1.632481971
tr|F8VQ70|F8VQ70_MOUSE,Scaper,F8VQ70_MOUSE Protein Scaper,2,9.77127,9.73393,9.91605,9.5008,9.95847,10.2167,9.42444,10.5809,10.7933,10.1041,2381,9.776104,10.223888,1.045803932
sp|Q9D8U8|SNX5_MOUSE,Snx5,SNX5_MOUSE Sorting nexin-5,10,9.88756,10.237,9.96219,10.1892,10.2044,9.98155,9.87256,9.83546,10.0139,9.81616,2382,10.09607,9.903926,0.980968436
sp|Q8K394|PLCL2_MOUSE,Plcl2,PLCL2_MOUSE Inactive phospholipase C-like protein 2,10,9.93809,9.93919,9.37995,10.3419,10.4302,9.84241,9.07455,9.64754,10.4494,10.9567,2383,10.005866,9.99412,0.998826089
sp|Q8K411|PREP_MOUSE,Pitrm1,"PREP_MOUSE Presequence protease, mitochondrial",31,9.88154,9.6555,10.141,9.06072,9.24262,10.2785,10.9024,10.873,9.98285,9.98183,2384,9.596276,10.403716,1.084140973
sp|Q8CBW3|ABI1_MOUSE,Abi1,ABI1_MOUSE Abl interactor 1,18,9.18637,9.4772,9.88614,9.53375,9.35166,10.624,10.9064,10.0716,10.3558,10.607,2385,9.487024,10.51296,1.108140972
sp|Q8CBW3-2|ABI1_MOUSE,Abi1,ABI1_MOUSE Isoform 2 of Abl interactor 1,3,9.38359,9.51949,9.70278,9.0884,10.6157,9.95127,10.7557,10.9407,9.87041,10.1719,2386,9.661992,10.337996,1.069965283
sp|Q9WV85|NDK3_MOUSE,Nme3,NDK3_MOUSE Nucleoside diphosphate kinase 3,8,10.1174,9.77885,9.71648,10.2424,10.3012,9.74219,9.92968,9.72799,10.1932,10.2506,2387,10.031266,9.968732,0.993766091
sp|Q9CR62|M2OM_MOUSE,Slc25a11,M2OM_MOUSE Mitochondrial 2-oxoglutarate/malate carrier protein,12,9.76274,9.83876,9.76787,11.0712,10.441,9.39332,9.73818,10.1228,9.37175,10.4924,2388,10.176314,9.82369,0.965348554
sp|Q9DAX9|APBP2_MOUSE,Appbp2,APBP2_MOUSE Amyloid protein-binding protein 2,2,9.9788,9.38434,10.304,8.9637,9.72342,10.6879,10.6072,10.0244,10.6137,9.7126,2389,9.670852,10.32916,1.068071355
sp|Q8BTZ7|GMPPB_MOUSE,Gmppb,GMPPB_MOUSE Mannose-1-phosphate guanyltransferase beta,19,11.6142,10.9762,10.35,11.723,11.7329,9.47401,8.04603,8.39813,8.99784,8.68781,2390,11.27926,8.720764,0.773168098
sp|O88622|PARG_MOUSE,Parg,PARG_MOUSE Poly(ADP-ribose) glycohydrolase,8,10.036,10.3575,10.5524,9.76396,9.68862,10.0762,9.70587,9.81862,10.2806,9.72024,2391,10.079696,9.920306,0.984187023
sp|Q99LD4|CSN1_MOUSE,Gps1,CSN1_MOUSE COP9 signalosome complex subunit 1,12,9.74219,10.2649,10.4901,9.46086,9.21001,10.6689,10.3828,10.4348,9.79334,9.55209,2392,9.833612,10.166386,1.033840465
sp|Q64669|NQO1_MOUSE,Nqo1,NQO1_MOUSE NAD(P)H dehydrogenase [quinone] 1,11,8.92394,8.56783,8.61748,11.7784,11.6869,8.95765,8.13593,9.15459,10.2763,13.901,2393,9.91491,10.085094,1.017164452
sp|Q8BHS6|ARMX3_MOUSE,Armcx3,ARMX3_MOUSE Armadillo repeat-containing X-linked protein 3,1,12.8821,9.86841,10.2154,10.6249,11.1296,9.47537,8.89559,8.48295,9.67783,8.74788,2394,10.944082,9.055924,0.827472236
sp|Q8BZX4-2|SREK1_MOUSE,Srek1,SREK1_MOUSE Isoform 2 of Splicing regulatory glutamine/lysine-rich protein 1,7,10.8399,10.4036,10.8857,9.43492,8.90803,10.3683,9.91641,9.99554,9.8592,9.38838,2395,10.09443,9.905566,0.981290276
tr|E9Q6E5|E9Q6E5_MOUSE,Srsf11,E9Q6E5_MOUSE Protein Srsf11,8,10.1827,9.94625,10.6534,9.46875,9.48554,10.0187,9.71168,10.7093,10.1532,9.6705,2396,9.947328,10.052676,1.010590583
sp|Q80UW8|RPAB1_MOUSE,Polr2e,"RPAB1_MOUSE DNA-directed RNA polymerases I, II, and III subunit RPABC1",5,9.39762,11.0784,10.9554,9.61507,9.69265,10.3801,9.90514,10.4148,9.82069,8.74027,2397,10.147828,9.8522,0.970867855
sp|Q9QXK7|CPSF3_MOUSE,Cpsf3,CPSF3_MOUSE Cleavage and polyadenylation specificity factor subunit 3,18,10.1649,10.3324,10.7205,9.35257,9.42456,10.0748,10.2082,10.5436,9.82043,9.35808,2398,9.998986,10.001022,1.000203621
sp|Q8C2E7|STRUM_MOUSE,Kiaa0196,STRUM_MOUSE WASH complex subunit strumpellin,21,9.90592,9.76641,9.81597,9.71085,10.1419,9.75838,10.436,10.3834,10.0786,10.0026,2399,9.86821,10.131796,1.026710619
sp|Q9CR67|TMM33_MOUSE,Tmem33,TMM33_MOUSE Transmembrane protein 33,8,10.5947,8.97589,10.4861,8.61997,9.40689,9.97242,10.8937,10.499,10.8338,9.71762,2400,9.61671,10.383308,1.079715204
sp|Q9JJL8|SYSM_MOUSE,Sars2,"SYSM_MOUSE Serine--tRNA ligase, mitochondrial",13,10.1812,10.7678,10.3209,9.47043,9.24472,10.2592,9.79109,10.2751,9.9479,9.74167,2401,9.99701,10.002992,1.000598379
sp|P40124|CAP1_MOUSE,Cap1,CAP1_MOUSE Adenylyl cyclase-associated protein 1,31,8.78768,8.59062,9.08115,9.65254,9.4359,10.7975,10.9273,11.1267,10.7196,10.881,2402,9.109578,10.89042,1.195491163
tr|Q8BVY0|Q8BVY0_MOUSE,Rsl1d1,Q8BVY0_MOUSE Protein Rsl1d1,32,10.1069,10.0363,10.7081,8.4926,8.5376,11.0799,10.8638,10.7614,10.2703,9.1431,2403,9.5763,10.4237,1.088489291
sp|Q9D168|INT12_MOUSE,Ints12,INT12_MOUSE Integrator complex subunit 12,2,9.06659,10.8372,10.449,9.41349,8.89039,9.52793,10.8167,11.7459,8.71415,10.5386,2404,9.731334,10.268656,1.055215657
tr|E9Q3X0|E9Q3X0_MOUSE,Mvp,E9Q3X0_MOUSE Major vault protein,84,9.71775,8.95584,9.0863,10.5653,9.76694,10.3238,9.8016,9.92728,10.705,11.1501,2405,9.618426,10.381556,1.079340424
sp|Q9CYI4|LUC7L_MOUSE,Luc7l,LUC7L_MOUSE Putative RNA-binding protein Luc7-like 1,7,10.0664,9.97414,10.7285,8.65026,9.2706,10.4866,10.6337,10.0624,10.6767,9.45071,2406,9.73798,10.262022,1.053814241
sp|Q7TNC4|LC7L2_MOUSE,Luc7l2,LC7L2_MOUSE Putative RNA-binding protein Luc7-like 2,13,10.4069,11.0941,10.0147,8.42037,8.21556,11.3818,10.4416,10.2709,10.0011,9.75294,2407,9.630326,10.369668,1.076772271
sp|Q91WK2|EIF3H_MOUSE,Eif3h,EIF3H_MOUSE Eukaryotic translation initiation factor 3 subunit H,14,11.0355,10.5325,10.3896,9.69933,9.31874,10.5268,9.4868,9.80536,10.1009,9.10451,2408,10.195134,9.804874,0.961720954
sp|Q6NXI6|RPRD2_MOUSE,Rprd2,RPRD2_MOUSE Regulation of nuclear pre-mRNA domain-containing protein 2,16,9.81025,10.0943,10.4137,9.61356,9.8242,9.91137,10.2476,10.1339,10.224,9.7272,2409,9.951202,10.048814,1.009809066
sp|Q8K2T1|NMRL1_MOUSE,Nmral1,NMRL1_MOUSE NmrA-like family domain-containing protein 1,14,11.2721,12.5895,12.0439,9.99733,10.6565,9.02553,8.37567,8.88835,8.96103,8.19018,2410,11.311866,8.688152,0.768056482
sp|B9EKI3|TMF1_MOUSE,Tmf1,TMF1_MOUSE TATA element modulatory factor,10,10.0281,9.68814,9.95899,10.8265,10.024,10.127,9.56186,9.66574,9.91619,10.2035,2411,10.105146,9.894858,0.979190009
sp|P59672|ANS1A_MOUSE,Anks1a,ANS1A_MOUSE Ankyrin repeat and SAM domain-containing protein 1A,6,10.2385,10.0964,10.4485,9.52581,9.94473,10.1749,9.51031,10.2559,10.3745,9.43048,2412,10.050788,9.949218,0.989894325
sp|Q9Z0Y1|DCTN3_MOUSE,Dctn3,DCTN3_MOUSE Dynactin subunit 3,7,9.65277,9.83309,10.2732,10.6401,10.5178,10.0252,9.62058,9.28794,9.91044,10.2388,2413,10.183392,9.816592,0.963980568
sp|Q6PNC0|DMXL1_MOUSE,Dmxl1,DMXL1_MOUSE DmX-like protein 1,8,10.0286,9.54763,10.7512,10.6173,10.4398,9.46994,9.75626,9.7567,9.71362,9.91893,2414,10.276906,9.72309,0.946110629
sp|Q99KB8|GLO2_MOUSE,Hagh,"GLO2_MOUSE Hydroxyacylglutathione hydrolase, mitochondrial",6,8.95426,9.10593,9.8283,10.8766,10.9454,9.4206,9.565,9.81278,9.74429,11.7468,2415,9.942098,10.057894,1.011647039
sp|Q60902|EP15R_MOUSE,Eps15l1,EP15R_MOUSE Epidermal growth factor receptor substrate 15-like 1,27,9.76161,9.53763,10.2072,10.123,10.2862,9.92276,10.2851,9.68137,10.1895,10.0056,2416,9.983128,10.016866,1.003379502
sp|Q60902-4|EP15R_MOUSE,Eps15l1,EP15R_MOUSE Isoform 4 of Epidermal growth factor receptor substrate 15-like 1,1,9.22296,10.2303,9.62606,9.11599,9.56019,9.90219,11.3675,10.3463,10.8156,9.81294,2417,9.5511,10.448906,1.094000272
sp|Q8BHC9|FUT11_MOUSE,Fut11,"FUT11_MOUSE Alpha-(1,3)-fucosyltransferase 11",3,10.2691,10.5852,9.35253,10.4276,10.2484,11.2845,9.79286,9.12926,9.45132,9.45924,2418,10.176566,9.823436,0.96529969
sp|Q3TRM4|PLPL6_MOUSE,Pnpla6,PLPL6_MOUSE Neuropathy target esterase,10,9.2356,8.66345,9.87813,10.0017,9.49635,9.72354,10.6847,10.5432,10.4432,11.3301,2419,9.455046,10.544948,1.115271993
sp|A2AJ88|PLPL7_MOUSE,Pnpla7,PLPL7_MOUSE Patatin-like phospholipase domain-containing protein 7,3,9.40638,9.005,9.75552,10.5362,10.1795,9.0911,10.3638,10.5394,9.91158,11.2115,2420,9.77652,10.223476,1.04571729
tr|E9Q8L9|E9Q8L9_MOUSE,Rab11fip1,E9Q8L9_MOUSE Rab11 family-interacting protein 1,12,10.0966,9.88141,10.0351,9.65414,9.58452,9.85083,10.154,10.3581,10.1434,10.2419,2421,9.850354,10.149646,1.030383883
sp|Q9WUK4|RFC2_MOUSE,Rfc2,RFC2_MOUSE Replication factor C subunit 2,15,10.7543,10.684,11.382,9.88367,9.94622,9.81954,9.3967,9.55436,9.7913,8.78789,2422,10.530038,9.469958,0.899327999
sp|Q6ZPU9|KBP_MOUSE,Kbp,KBP_MOUSE KIF1-binding protein,9,10.1533,9.87634,10.5017,10.6843,10.1717,9.94613,9.71261,9.25646,9.96094,9.73657,2423,10.277468,9.722542,0.946005573
sp|Q8VCS3|XYLK_MOUSE,Fam20b,XYLK_MOUSE Glycosaminoglycan xylosylkinase,9,9.49402,9.46267,9.66667,11.1778,10.896,9.74978,9.18346,9.19126,10.2207,10.9576,2424,10.139432,9.86056,0.97249629
sp|Q3URS9|CCD51_MOUSE,Ccdc51,CCD51_MOUSE Coiled-coil domain-containing protein 51,1,9.34843,9.41442,9.83092,9.42173,10.022,10.8253,10.3454,11.359,8.95096,10.4818,2425,9.6075,10.392492,1.081706167
sp|Q8R180|ERO1A_MOUSE,Ero1l,ERO1A_MOUSE ERO1-like protein alpha,13,10.1044,9.56996,9.47685,9.27096,9.90544,10.1381,10.424,10.9139,10.0614,10.135,2426,9.665522,10.33448,1.069210747
sp|Q8R2E9|ERO1B_MOUSE,Ero1lb,ERO1B_MOUSE ERO1-like protein beta,2,18.527,10.9138,9.45654,9.34838,12.0669,8.85592,7.62892,6.71635,8.30146,8.1848,2427,12.062524,7.93749,0.65802895
sp|P48036|ANXA5_MOUSE,Anxa5,ANXA5_MOUSE Annexin A5,42,8.68477,7.95787,7.90027,9.16869,9.41008,11.9331,12.7054,11.0046,10.376,10.8592,2428,8.624336,11.37566,1.319018647
