Protein Id,Gene Symbol,Description,Number of peptides,wt_1,wt_2,wt_3,wt_4,G12D_1,G12D_2,G12D_3,Id,norm_wt_1,norm_wt_2,norm_wt_3,norm_wt_4,norm_G12D_1,norm_G12D_2,norm_G12D_3,Average norm WT,Average norm G12D,Average norm G12D/Average norm WT
sp|Q9ES00|UBE4B_MOUSE,Ube4b,UBE4B_MOUSE Ubiquitin conjugation factor E4 B,11,673.902,686.875,638.032,530.032,809.049,736.429,755.596,663,13.9526679,14.22126476,13.21000473,10.97394054,16.75079168,15.24724555,15.64408483,13.08946948,15.88070736,1.21324301
sp|Q01320|TOP2A_MOUSE,Top2a,TOP2A_MOUSE DNA topoisomerase 2-alpha,9,673.597,649.057,730.689,426.538,1037.04,1192.04,978.668,547,11.84319512,11.41173238,12.84698773,7.499399135,18.23325678,20.95846969,17.20695917,10.90032859,18.79956188,1.724678456
sp|Q9CSN1|SNW1_MOUSE,Snw1,SNW1_MOUSE SNW domain-containing protein 1,14,1363.54,1358.22,1477.96,1011.26,1927.72,1984.92,1724.89,4669,12.56891499,12.519876,13.62362205,9.321648779,17.76944484,18.29670618,15.89978716,12.00851546,17.32197939,1.442474672
sp|Q00897|A1AT4_MOUSE,Serpina1d,A1AT4_MOUSE Alpha-1-antitrypsin 1-4,9,1072.24,914.344,1142.35,1588.37,956,615.352,1001.61,5013,14.70783096,12.54198406,15.66952427,21.7875452,13.11337611,8.440734536,13.73900486,16.17672112,11.76437183,0.727240814
sp|P22599|A1AT2_MOUSE,Serpina1b,A1AT2_MOUSE Alpha-1-antitrypsin 1-2,49,6135.43,5647.23,5658.53,6479.28,8203.08,8135.2,7299.35,5011,12.90091488,11.87438102,11.89814143,13.62392526,17.24854441,17.10581373,15.34827926,12.57434065,16.5675458,1.317567757
sp|P57080|UBP25_MOUSE,Usp25,UBP25_MOUSE Ubiquitin carboxyl-terminal hydrolase 25,1,25.6909,30.3055,26.0941,18.6519,32.3354,34.9235,40.361,3033,12.32991765,14.54461772,12.52342674,8.95166736,15.51883426,16.76094956,19.37058671,12.08740737,17.21679018,1.424357569
sp|Q00896|A1AT3_MOUSE,Serpina1c,A1AT3_MOUSE Alpha-1-antitrypsin 1-3,18,2954.9,3125.8,2793.08,3790.96,3519.86,3453.15,3340.48,9548,12.85956316,13.60331061,12.15533137,16.49805055,15.31823818,15.02791991,14.53758623,13.77906392,14.9612481,1.085795682
sp|Q00898|A1AT5_MOUSE,Serpina1e,A1AT5_MOUSE Alpha-1-antitrypsin 1-5,5,1674.96,792.412,1033.29,2096.24,358.591,258.671,983.757,5012,23.27005256,11.00890104,14.35539512,29.12285367,4.98186907,3.593690456,13.66723808,19.4393006,7.414265869,0.381405999
sp|P61759|PFD3_MOUSE,Vbp1,PFD3_MOUSE Prefoldin subunit 3,5,386.07,366.061,334.231,324.573,296.367,326.664,331.513,4995,16.32100729,15.4751321,14.12952725,13.72123785,12.52883665,13.80963433,14.01462452,14.91172612,13.45103183,0.902043917
tr|E9Q6P1|E9Q6P1_MOUSE,Psat1,E9Q6P1_MOUSE Phosphoserine aminotransferase (Fragment),1,87.0733,72.578,85.5265,80.0103,98.0198,95.3198,106.642,10289,13.92794628,11.60932784,13.68052546,12.79817304,15.67891086,15.24702813,17.05808839,13.00399316,15.99467579,1.229981868
sp|Q8BKH7|SIN1_MOUSE,Mapkap1,SIN1_MOUSE Target of rapamycin complex 2 subunit MAPKAP1,1,74.5893,79.6758,66.6795,52.0081,93.3509,90.5147,92.1667,6264,13.58676467,14.51329271,12.14596027,9.473501097,17.00427152,16.48764538,16.78856435,12.42987969,16.76016042,1.348376721
sp|Q9D0V8|CINP_MOUSE,Cinp,CINP_MOUSE Cyclin-dependent kinase 2-interacting protein,2,91.5758,84.4042,107.382,74.7436,127.698,139.92,120.579,10290,12.27059908,11.30964839,14.38853355,10.01518687,17.11075373,18.74842725,16.15685112,11.99599197,17.33867737,1.445372538
sp|Q9D5T0|ATAD1_MOUSE,Atad1,ATAD1_MOUSE ATPase family AAA domain-containing protein 1,8,507.408,563.503,552.261,330.156,701.259,716.659,643.468,5173,12.63870851,14.03594378,13.75592383,8.223649306,17.46722182,17.85081079,16.02774195,12.16355636,17.11525819,1.407093262
sp|Q78PG9|CCD25_MOUSE,Ccdc25,CCD25_MOUSE Coiled-coil domain-containing protein 25,11,1267.41,1158.67,1271.04,1187.7,1251.75,1122.52,1145.64,4694,15.07972297,13.78592769,15.12291293,14.13132843,14.89339931,13.35581274,13.63089594,14.529973,13.960036,0.960775081
sp|Q8BTY8|SCFD2_MOUSE,Scfd2,SCFD2_MOUSE Sec1 family domain-containing protein 2,13,3009.83,2879.76,2689.77,2910.79,2523.28,2421.27,2720.16,2649,15.71314016,15.03409579,14.04223262,15.19609123,13.17305373,12.64049959,14.20088688,14.99638995,13.33814673,0.88942384
sp|Q5XG71|UTP20_MOUSE,Utp20,UTP20_MOUSE Small subunit processome component 20 homolog,6,323.534,305.91,320.757,219.032,412.169,425.002,382.973,863,13.54051705,12.80291892,13.42429428,9.166908361,17.25006142,17.78714703,16.02815295,12.23365965,17.02178713,1.391389626
sp|P33175|KIF5A_MOUSE,Kif5a,KIF5A_MOUSE Kinesin heavy chain isoform 5A,10,1816.98,1792.92,1849.19,1497.71,1944.75,1890.91,1893.04,10291,14.32328249,14.13361712,14.57719443,11.80647196,15.33049545,14.90607386,14.92286469,13.7101415,15.05314467,1.097956915
sp|Q9DBR0|AKAP8_MOUSE,Akap8,AKAP8_MOUSE A-kinase anchor protein 8,6,272.684,246.982,307.757,197.737,413.625,426.761,363.843,3531,12.23133334,11.07846141,13.80454465,8.869560225,18.55328971,19.14250945,16.32030121,11.49597491,18.00536679,1.566232263
sp|Q6NZN0|RBM26_MOUSE,Rbm26,RBM26_MOUSE RNA-binding protein 26,5,535.057,471.153,529.096,334.471,682.385,724.235,625.932,8232,13.7112222,12.07363603,13.55846726,8.571061025,17.48660864,18.55904512,16.03995973,11.97859663,17.36187116,1.449407781
sp|Q3UHD3|MTUS2_MOUSE,Mtus2,MTUS2_MOUSE Microtubule-associated tumor suppressor candidate 2 homolog,4,660.203,730.843,744.555,470.065,970.456,764.357,818.721,10292,12.79661575,14.16582028,14.43159792,9.111199411,18.81020313,14.81541712,15.86914638,12.62630834,16.49825554,1.306657108
sp|Q6PGC1|DHX29_MOUSE,Dhx29,DHX29_MOUSE ATP-dependent RNA helicase Dhx29,27,3367.22,3147.11,3495.03,2514.51,3455.18,3208.46,3165.49,2250,15.06383931,14.07913927,15.63561938,11.24909408,15.45734353,14.35359907,14.16136536,14.00692301,14.65743599,1.046442247
sp|P27601|GNA13_MOUSE,Gna13,GNA13_MOUSE Guanine nucleotide-binding protein subunit alpha-13,12,1387.35,1501.39,1476.38,1157.32,1771.26,1794.19,1654.63,2651,12.91456753,13.9761434,13.74333024,10.77326363,16.48831001,16.70176085,15.40262434,12.8518262,16.19756507,1.260331786
sp|P18872|GNAO_MOUSE,Gnao1,GNAO_MOUSE Guanine nucleotide-binding protein G(o) subunit alpha,1,10.103,9.24315,8.02319,3.45073,16.6946,18.8788,15.3338,2656,12.36184691,11.3097501,9.817029249,4.222250419,20.42720869,23.09975605,18.76215858,9.427719169,20.76304111,2.202339796
sp|Q7TMM8|PAR16_MOUSE,Parp16,PAR16_MOUSE Mono [ADP-ribose] polymerase PARP16,3,158.806,178.747,191.42,148.161,173.138,178.305,172.196,10198,13.22531403,14.88599427,15.94139775,12.33880176,14.41887851,14.84918465,14.34042904,14.09787695,14.53616407,1.031088874
sp|P01027|CO3_MOUSE,C3,CO3_MOUSE Complement C3,71,6382.19,6469.02,6065.39,5466.77,12430.1,12760.5,12299.5,607,10.31490556,10.45524035,9.802892904,8.835402314,20.08954726,20.62354027,19.87847134,9.852110282,20.19718629,2.050036562
sp|P70670|NACAM_MOUSE,Naca,"NACAM_MOUSE Nascent polypeptide-associated complex subunit alpha, muscle-specific form",12,1690.97,1641.12,1576.5,2016.51,1266.84,1283.53,1510.94,4608,15.39147001,14.93772761,14.34954639,18.35458535,11.53097327,11.68288822,13.75280915,15.75833234,12.32222355,0.781949719
sp|P27600|GNA12_MOUSE,Gna12,GNA12_MOUSE Guanine nucleotide-binding protein subunit alpha-12,3,288.355,276.02,340.62,156.505,495.874,572.207,414.921,2655,11.33247292,10.84770222,13.38650942,6.150712399,19.488057,22.48797604,16.30657001,10.42934924,19.42753435,1.862775318
sp|B2RSH2|GNAI1_MOUSE,Gnai1,GNAI1_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-1,16,2037.82,2050.3,2285.39,1317.01,2637.34,2575.09,2206.57,2654,13.48699363,13.56959056,15.12549704,8.716425141,17.45482318,17.04283127,14.60383917,12.72462659,16.36716454,1.286258927
sp|P08752|GNAI2_MOUSE,Gnai2,GNAI2_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-2,6,369.382,380.674,324.612,411.568,413.016,496.096,484.976,2652,12.82432115,13.21636038,11.26998213,14.28894805,14.33922017,17.2236179,16.83755022,12.89990293,16.13346276,1.250665439
sp|Q9DC51|GNAI3_MOUSE,Gnai3,GNAI3_MOUSE Guanine nucleotide-binding protein G(k) subunit alpha,6,281.189,295.682,305.053,565.559,183.042,173.841,170.793,2653,14.23627161,14.97003532,15.44447814,28.63359355,9.267203299,8.801367384,8.647050693,18.32109466,8.905207125,0.486063049
sp|A2ASS6|TITIN_MOUSE,Ttn,TITIN_MOUSE Titin,12,2797.54,2525.67,2909.87,2055.17,2976.95,3064.76,2956.73,4901,14.50502912,13.09540414,15.0874515,10.65589793,15.43525613,15.8905442,15.33041699,13.33594567,15.55207244,1.166176949
sp|P53808|PPCT_MOUSE,Pctp,PPCT_MOUSE Phosphatidylcholine transfer protein,2,124.254,140.68,146.744,96.7984,145.087,112.013,120.299,5994,14.02612602,15.88033712,16.56485777,10.92686398,16.37781115,12.64432899,13.57967497,14.34954622,14.20060504,0.989620495
sp|Q9D1B9|RM28_MOUSE,Mrpl28,"RM28_MOUSE 39S ribosomal protein L28, mitochondrial",1,63.6774,63.5136,81.7151,40.346,85.0032,83.7889,65.554,5993,13.16741874,13.13354764,16.89731269,8.34287638,17.57723664,17.32613976,13.55546816,12.88528886,16.15294818,1.253596125
sp|Q9DBP5|KCY_MOUSE,Cmpk1,KCY_MOUSE UMP-CMP kinase,42,5141.48,5196.72,4653.29,4793.22,4694.28,4664.97,5125.61,6335,15.00304789,15.16424046,13.5784896,13.98681104,13.69810009,13.61257232,14.95673859,14.43314725,14.089137,0.976165264
sp|Q91ZT5|FGD4_MOUSE,Fgd4,"FGD4_MOUSE FYVE, RhoGEF and PH domain-containing protein 4",3,186.23,202.227,168.049,172.12,196.536,217.861,222.208,2521,13.64091498,14.81265808,12.30919896,12.60739025,14.39580554,15.95781227,16.27621992,13.34254057,15.54327924,1.164941502
sp|O70585|DTNB_MOUSE,Dtnb,DTNB_MOUSE Dystrobrevin beta,9,1386.11,1497.1,1706.73,964.369,2001.94,1818.85,1788.7,5798,12.41611391,13.41030952,15.28807532,8.638358681,17.93242605,16.29239294,16.02232358,12.43821436,16.74904752,1.346579746
sp|Q80TR8|VPRBP_MOUSE,Vprbp,VPRBP_MOUSE Protein VPRBP,2,116.755,116.61,119.204,78.3974,132.11,169.376,147.058,912,13.27499936,13.25851292,13.55344974,8.913754744,15.02085706,19.25798717,16.72043901,12.25017919,16.99976108,1.387715299
sp|Q9DCL8|IPP2_MOUSE,Ppp1r2,IPP2_MOUSE Protein phosphatase inhibitor 2,6,653.954,794.833,766.723,514.267,1100.11,968.399,873.542,7351,11.52986304,14.0137007,13.51809328,9.067041525,19.39603951,17.07384286,15.40141908,12.03217464,17.29043382,1.437016528
sp|Q8BXZ1|TMX3_MOUSE,Tmx3,TMX3_MOUSE Protein disulfide-isomerase TMX3,8,766.397,769.694,756.75,582.781,995.02,1101.44,972.701,4269,12.89192558,12.94738597,12.72964884,9.803234197,16.73770094,18.52784198,16.36226251,12.09304864,17.20926847,1.423071136
sp|Q99ME9|NOG1_MOUSE,Gtpbp4,NOG1_MOUSE Nucleolar GTP-binding protein 1,8,1304.14,1263.31,1134.17,1008.3,1348.36,1344.6,1316.01,991,14.95763796,14.4893444,13.00819256,11.56454549,15.46481261,15.42168785,15.09377914,13.5049301,15.32675987,1.134901088
sp|P58281-2|OPA1_MOUSE,Opa1,"OPA1_MOUSE Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial",27,3650.85,3838.19,3763.21,3476.93,3673.02,3577.84,3564,8141,14.29237505,15.02577509,14.73224282,13.61151173,14.37916633,14.00655495,13.95237402,14.41547617,14.11269844,0.978996342
sp|Q9CX86|ROA0_MOUSE,Hnrnpa0,ROA0_MOUSE Heterogeneous nuclear ribonucleoprotein A0,3,318.982,309.385,362.254,280.196,497.121,518.888,388.53,2585,11.92297399,11.56425537,13.54040359,10.473223,18.58148972,19.39510106,14.52255326,11.87521399,17.49971468,1.473633628
sp|O88569|ROA2_MOUSE,Hnrnpa2b1,ROA2_MOUSE Heterogeneous nuclear ribonucleoproteins A2/B1,55,5115.57,4991.73,4779.74,4633.88,5763.23,5675.55,5585.22,2581,13.99803311,13.65916248,13.07908185,12.67995661,15.77026301,15.5303391,15.28316384,13.35405851,15.52792198,1.162786727
sp|Q8BG05|ROA3_MOUSE,Hnrnpa3,ROA3_MOUSE Heterogeneous nuclear ribonucleoprotein A3,22,1290.17,1160.2,1729.14,1153.9,2130.8,2149.62,1720.46,2584,11.38289209,10.23619477,15.25582988,10.18061122,18.79958956,18.96563437,15.1792481,11.76388199,17.64815735,1.500198435
sp|P49312|ROA1_MOUSE,Hnrnpa1,ROA1_MOUSE Heterogeneous nuclear ribonucleoprotein A1,10,635.521,628.01,528.621,596.719,632.048,682.017,816.837,2583,14.06090527,13.89472436,11.69574224,13.20241083,13.98406513,15.0896295,18.07252267,13.21344568,15.71540577,1.189349557
sp|P97432|NBR1_MOUSE,Nbr1,NBR1_MOUSE Next to BRCA1 gene 1 protein,2,117.944,113.248,117.987,107.601,121.954,111.879,115.995,8939,14.62222046,14.04002936,14.62755143,13.33993712,15.11936405,13.87030627,14.38059132,14.15743459,14.45675388,1.021142198
sp|P59672|ANS1A_MOUSE,Anks1a,ANS1A_MOUSE Ankyrin repeat and SAM domain-containing protein 1A,3,204.242,199.385,166.601,352.651,84.7267,105.338,167.542,2412,15.95035384,15.57104464,13.01076615,27.54040908,6.616762686,8.226409713,13.08425389,18.01814343,9.309142096,0.51665379
sp|Q9WUD8|FAIM1_MOUSE,Faim,FAIM1_MOUSE Fas apoptotic inhibitory molecule 1,2,254.27,247.621,240.847,206.07,308.202,339.938,354.349,5155,13.03082001,12.6900723,12.34291858,10.56066811,15.79472525,17.42113066,18.15966508,12.15611975,17.12517367,1.408769741
sp|Q6P9Q6|FKB15_MOUSE,Fkbp15,FKB15_MOUSE FK506-binding protein 15,8,682.618,676.442,769.94,455.382,946.488,923.962,854.511,3845,12.85692034,12.74059709,14.50160594,8.576993425,17.82683846,17.40256751,16.09447723,12.1690292,17.10796107,1.405860795
sp|Q64512|PTN13_MOUSE,Ptpn13,PTN13_MOUSE Tyrosine-protein phosphatase non-receptor type 13,2,97.9671,92.9342,93.4526,62.1429,148.601,156.527,137.63,9095,12.41260744,11.77492997,11.84061218,7.873616987,18.82801346,19.83225189,17.43796807,10.97544164,18.69941114,1.703750222
sp|Q8BGB5|LIMD2_MOUSE,Limd2,LIMD2_MOUSE LIM domain-containing protein 2,2,36.1863,38.5362,47.2913,22.8425,60.7968,61.383,51.3138,6277,11.36683253,12.1049826,14.85513267,7.175281035,19.09747734,19.28161435,16.11867948,11.37555721,18.16592372,1.596926057
sp|Q6ZPZ3|ZC3H4_MOUSE,Zc3h4,ZC3H4_MOUSE Zinc finger CCCH domain-containing protein 4,4,334.167,347.904,311.861,259.01,487.735,507.79,468.82,3627,12.29781764,12.80335864,11.47692533,9.531933874,17.94933697,18.6873893,17.25323825,11.52750887,17.9633215,1.558300384
sp|Q6ZQ73|CAND2_MOUSE,Cand2,CAND2_MOUSE Cullin-associated NEDD8-dissociated protein 2,1,78.4983,81.0586,78.8094,50.4387,157.268,204.823,163.439,186,9.639558658,9.953962436,9.677761609,6.193851425,19.31244512,25.15217939,20.07024136,8.866283532,21.51162196,2.426227616
sp|P99026|PSB4_MOUSE,Psmb4,PSB4_MOUSE Proteasome subunit beta type-4,10,1106.22,1045.28,1043.51,743.176,1165.86,1145.98,1112.64,6203,15.02472067,14.19703135,14.17299114,10.09384372,15.83475334,15.56474245,15.11191734,13.37214672,15.50380437,1.15941028
sp|Q91ZP3|LPIN1_MOUSE,Lpin1,LPIN1_MOUSE Phosphatidate phosphatase LPIN1,1,43.889,58.6781,66.0239,27.7794,76.9861,63.8728,67.5026,7236,10.84396856,14.49801708,16.31299633,6.863654681,19.02150535,15.7815087,16.6783493,12.12965916,17.16045445,1.414751578
sp|Q99PI4|LPIN3_MOUSE,Lpin3,LPIN3_MOUSE Phosphatidate phosphatase LPIN3,3,108.321,117.155,124.471,71.8058,183.302,167.416,166.704,6705,11.5336357,12.47424867,13.25323039,7.645626778,19.5173465,17.8258616,17.75005036,11.22668538,18.36441949,1.635782857
tr|Q504M2|Q504M2_MOUSE,Pdp2,Q504M2_MOUSE MCG53395,1,53.3057,51.4534,73.2784,43.7528,52.4795,37.1892,45.1404,2038,14.94834259,14.42890818,20.54922134,12.26945418,14.71665404,10.42884537,12.6585743,15.54898157,12.6013579,0.810429792
sp|Q8K2A1|GULP1_MOUSE,Gulp1,GULP1_MOUSE PTB domain-containing engulfment adapter protein 1,3,353.409,324.645,400.09,219.404,634.783,788.892,530.512,10293,10.86832107,9.983747138,12.30389315,6.747290293,19.52136321,24.26064855,16.31473659,9.975812912,20.03224945,2.00808191
sp|Q8K297|GT251_MOUSE,Colgalt1,GT251_MOUSE Procollagen galactosyltransferase 1,3,123.304,142.495,152.009,93.6819,294.096,303.23,227.753,657,9.225412921,10.6612536,11.37307624,7.009133611,22.00380392,22.68719555,17.04012416,9.567219094,20.57704121,2.150786034
sp|Q9EPL9|ACOX3_MOUSE,Acox3,ACOX3_MOUSE Peroxisomal acyl-coenzyme A oxidase 3,3,265.044,320.808,319.533,183.374,469.528,454.53,430.266,641,10.84875135,13.13127716,13.079089,7.50584405,19.21866756,18.6047711,17.61159977,11.14124039,18.47834614,1.65855376
sp|P62821|RAB1A_MOUSE,Rab1A,RAB1A_MOUSE Ras-related protein Rab-1A,48,4414.72,4085.98,4021.28,4301.39,3473.66,3593.62,3830.58,5133,15.92541168,14.73953356,14.50613844,15.51659144,12.53068497,12.9634219,13.81821802,15.17191878,13.1041083,0.863708044
sp|Q9D1G1|RAB1B_MOUSE,Rab1b,RAB1B_MOUSE Ras-related protein Rab-1B,6,891.767,922.463,907.612,840.937,983.441,984.3,1124.58,5134,13.39975357,13.86099382,13.63784166,12.63597842,14.77725353,14.79016093,16.89801806,13.38364187,15.48847751,1.157269274
sp|Q80VD1|FA98B_MOUSE,Fam98b,FA98B_MOUSE Protein FAM98B,4,595.005,636.199,587.971,465.297,791.927,686.084,639.366,140,13.51716063,14.45299464,13.35736414,10.57048981,17.99078069,15.58626841,14.52494168,12.97450231,16.03399693,1.235808245
sp|Q504M8|RAB26_MOUSE,Rab26,RAB26_MOUSE Ras-related protein Rab-26,2,87.3617,86.1582,119.749,68.9971,100.301,80.619,89.4242,10294,13.80972042,13.61947689,18.92935017,10.90673214,15.85510319,12.7438666,14.13575058,14.31631991,14.24490679,0.995011769
sp|Q91XF0|PNPO_MOUSE,Pnpo,PNPO_MOUSE Pyridoxine-5'-phosphate oxidase,5,268.548,228.515,223.618,228.481,283.96,277.16,287.57,6256,14.93715834,12.71044558,12.43806498,12.70855443,15.79440354,15.41617441,15.99519871,13.19855583,15.73525889,1.192195502
sp|Q8VCH6|DHC24_MOUSE,Dhcr24,DHC24_MOUSE Delta(24)-sterol reductase,1,96.083,106.703,121.207,35.5205,88.105,63.5985,40.7571,7766,17.40715733,19.33116065,21.95882017,6.435175129,15.96179966,11.52200801,7.383879062,16.28307832,11.62256224,0.713781634
tr|D3YZZ5|D3YZZ5_MOUSE,Tmed7,D3YZZ5_MOUSE Protein Tmed7,6,908.032,846.432,1017,1397.65,724.829,768.228,605.533,6194,14.4874742,13.50465817,16.22603748,22.2992343,11.56450592,12.25692853,9.661161408,16.62935104,11.16086529,0.671154591
sp|P49717|MCM4_MOUSE,Mcm4,MCM4_MOUSE DNA replication licensing factor MCM4,9,2152.08,1924.78,1812.43,3083.64,1145.5,1198.29,1390.4,1195,16.93601697,15.14725603,14.26310604,24.2670251,9.014631167,9.430067553,10.94189714,17.65335103,9.795531954,0.554882296
sp|Q925J9|MED1_MOUSE,Med1,MED1_MOUSE Mediator of RNA polymerase II transcription subunit 1,2,209.259,184.905,244.123,128.724,339.643,339.743,288.452,4192,12.06208725,10.65827631,14.0717146,7.419896487,19.5776693,19.58343349,16.62692257,11.05299366,18.59600845,1.682440886
sp|P12787|COX5A_MOUSE,Cox5a,"COX5A_MOUSE Cytochrome c oxidase subunit 5A, mitochondrial",26,3998.84,4029.4,4715.8,4043.1,4137.17,3742.67,3623.25,5702,14.13505652,14.24307968,16.669359,14.29150629,14.62402391,13.22954957,12.80742504,14.83475037,13.55366617,0.913643023
sp|E9QAM5|HELZ2_MOUSE,Helz2,HELZ2_MOUSE Helicase with zinc finger domain 2,2,141.5,130.91,133.66,107.84,180.091,157.481,175.584,1302,13.77710877,12.74601632,13.01376932,10.49981209,17.53451093,15.33309447,17.09568811,12.50917663,16.65443117,1.331377089
sp|Q9CZX9|EMC4_MOUSE,Emc4,EMC4_MOUSE ER membrane protein complex subunit 4,6,167.435,175.659,190.336,150.479,197.523,182.303,197.878,4104,13.27150243,13.92336636,15.08671835,11.92750867,15.65638591,14.44999378,15.68452449,13.55227395,15.26363473,1.126278496
tr|F8VPM7|F8VPM7_MOUSE,Erc1,F8VPM7_MOUSE ELKS/Rab6-interacting/CAST family member 1,3,192.478,207.235,202.781,159.189,257.08,246.499,232.312,10295,12.85265369,13.8380474,13.54063305,10.62979192,17.16643051,16.45988779,15.51255564,12.71528152,16.37962465,1.288184192
sp|E9Q5K9|YTDC1_MOUSE,Ythdc1,YTDC1_MOUSE YTH domain-containing protein 1,3,611.584,543.099,535.904,500.612,524.482,589.234,649.362,6850,15.46639247,13.7344703,13.55251542,12.66001345,13.26366362,14.90118168,16.42176307,13.85334791,14.86220279,1.072823904
sp|A2APY7|NDUF5_MOUSE,Ndufaf5,NDUF5_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5,3,411.044,466.407,507.706,677.73,390.796,386.527,366.608,4042,12.81781504,14.54423045,15.83208027,21.1340338,12.18641033,12.05328771,11.43214239,16.08203989,11.89061348,0.739372216
sp|Q8BUV8|GP107_MOUSE,Gpr107,GP107_MOUSE Protein GPR107,3,377.795,367.682,454.705,267.091,603.347,522.063,467.243,4138,12.34654041,12.01604222,14.85999988,8.728675138,19.71769906,17.06129495,15.26974835,11.98781441,17.34958079,1.44726805
sp|Q80VQ1|LRRC1_MOUSE,Lrrc1,LRRC1_MOUSE Leucine-rich repeat-containing protein 1,2,136.972,169.892,173.052,88.9096,188.639,166.722,175.456,1617,12.45604708,15.44974704,15.73711313,8.085317902,17.15457368,15.16147155,15.95572962,12.93205629,16.09059162,1.244240766
sp|Q6P6I6|GRL1A_MOUSE,Polr2m,GRL1A_MOUSE DNA-directed RNA polymerase II subunit GRINL1A,1,231.856,233.661,208.448,186.235,190.079,205.073,255.23,8843,15.3487861,15.46827647,13.79918469,12.32869186,12.58316331,13.57576087,16.89613672,14.23623478,14.35168697,1.008109742
sp|P63094|GNAS2_MOUSE,Gnas,GNAS2_MOUSE Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,9,1311.15,1235.47,1345.44,1198.73,1304.96,1275.62,1162.41,2650,14.84245702,13.98574563,15.23062607,13.56984213,14.77238509,14.44025095,13.15869311,14.40716771,14.12377638,0.980329837
tr|Z4YKV1|Z4YKV1_MOUSE,Gnas,Z4YKV1_MOUSE Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,2,116.46,130.069,158.151,92.9172,146.706,152.423,144.942,10296,12.36741349,13.81261468,16.79476911,9.867297207,15.57937286,16.18648692,15.39204573,13.21052362,15.71930184,1.189907553
sp|P33174|KIF4_MOUSE,Kif4,KIF4_MOUSE Chromosome-associated kinesin KIF4,1,186.631,177.745,111.732,173.686,101.392,116.455,160.337,1071,18.15515507,17.29073969,10.8691042,16.89588688,9.863246101,11.32854983,15.59731823,15.80272146,12.26303805,0.776007986
sp|O35379|MRP1_MOUSE,Abcc1,MRP1_MOUSE Multidrug resistance-associated protein 1,3,150.701,149.458,160.369,101.503,158.093,158.92,145.363,2196,14.71104746,14.58970897,15.65481298,9.908464116,15.43263566,15.51336529,14.18996551,13.71600838,15.04532216,1.096916955
sp|P51163|HEM4_MOUSE,Uros,HEM4_MOUSE Uroporphyrinogen-III synthase,3,468.88,453.966,478.532,707.652,379.888,342.479,361.267,6664,14.68616804,14.21903464,14.9884861,22.16493812,11.89877795,10.72706054,11.31553461,16.51465673,11.31379103,0.685075762
sp|A2AJI0|MA7D1_MOUSE,Map7d1,MA7D1_MOUSE MAP7 domain-containing protein 1,1,57.0558,61.8545,76.4907,43.5533,110.316,112.444,91.5066,3671,10.31338476,11.18079595,13.82642991,7.872677985,19.94067831,20.32533478,16.5406983,10.79832215,18.93557046,1.753565989
sp|P70318|TIAR_MOUSE,Tial1,TIAR_MOUSE Nucleolysin TIAR,13,1771.95,1717.7,1798.33,1307.95,2070.26,2016.78,1906.05,4120,14.07536091,13.64442983,14.28490859,10.38960936,16.44496553,16.02015089,15.14057488,13.09857717,15.86856377,1.211472327
sp|Q8CHE4|PHLP1_MOUSE,Phlpp1,PHLP1_MOUSE PH domain leucine-rich repeat-containing protein phosphatase 1,1,397.946,428.07,271.738,430.797,239.25,277.174,363.082,10297,16.5256055,17.77657256,11.28453355,17.88981739,9.935396048,11.51027571,15.07779924,15.86913225,12.17449033,0.767180596
sp|Q9DCJ5|NDUA8_MOUSE,Ndufa8,NDUA8_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,9,1865.19,1972.42,1639.11,1707.76,1553.59,1548.45,1790.35,3146,15.44431628,16.33221191,13.57230806,14.14075005,12.86417756,12.82161686,14.82461929,14.87239657,13.50347124,0.907955296
tr|E9Q6R7|E9Q6R7_MOUSE,Utrn,E9Q6R7_MOUSE Protein Utrn,71,7308.13,7342.44,7139.36,5583.67,8475.91,8533.3,8260.55,479,13.88233958,13.94751399,13.56174834,10.60659882,16.10062504,16.20964163,15.69153261,12.99955018,16.00059976,1.230857956
sp|P70303|PYRG2_MOUSE,Ctps2,PYRG2_MOUSE CTP synthase 2,15,1520.03,1506.66,1488.97,1255.01,1539.58,1630.34,1532.24,2282,14.51403298,14.3863693,14.21745603,11.98348488,14.70070649,15.56732994,14.63062038,13.7753358,14.96621894,1.086450389
sp|O35623|BET1_MOUSE,Bet1,BET1_MOUSE BET1 homolog,4,580.428,554.535,506.16,612.638,420.608,445.294,546.944,1720,15.83011214,15.12392793,13.80458827,16.70858099,11.47131394,12.14457944,14.91689728,15.36680233,12.84426356,0.835844913
sp|P70698|PYRG1_MOUSE,Ctps1,PYRG1_MOUSE CTP synthase 1,12,1113.83,1039.82,1001.22,774.273,1167.92,1152.29,1094.64,2283,15.16654496,14.15878256,13.63318293,10.54294306,15.90306527,15.69023827,14.90524297,13.37536338,15.4995155,1.158810798
